id_plataforma;nome_plataforma;appid
1122335590;windows;108710
1122335591;windows;108800
1122335592;windows;109200
1122335593;windows;109500
1122335594;windows;109600
1122335595;windows;109700
1122335596;windows;110400
1122335597;"windows;mac";110500
1122335598;windows;110600
1122335599;windows;110610
1122335600;windows;110630
1122335601;windows;110800
1122335602;"windows;mac;linux";111000
1122335603;"windows;mac;linux";111010
1122335604;"windows;mac;linux";111100
1122335605;windows;111400
1122335606;windows;111600
1122335607;"windows;mac;linux";112100
1122335608;"windows;mac;linux";113020
1122335609;"windows;mac";113200
1122335610;windows;113400
1122335611;windows;113420
1122335612;"windows;mac;linux";115100
1122335613;"windows;mac;linux";115110
1122335614;windows;115120
1122335615;windows;115200
1122335616;windows;115210
1122335617;windows;115220
1122335618;windows;115320
1122335619;"windows;mac;linux";115800
1122335620;"windows;mac";116100
1122335621;windows;200010
1122335622;windows;200020
1122335623;"windows;mac";200080
1122335624;windows;200130
1122335625;windows;200150
1122335626;windows;200170
1122335627;windows;200190
1122335628;"windows;mac";200210
1122335629;windows;200230
1122335630;"windows;mac";200260
1122335631;windows;200370
1122335632;"windows;mac;linux";200390
1122335633;windows;200410
1122335634;windows;200490
1122335635;"windows;mac;linux";200510
1122335636;windows;200550
1122335637;windows;200670
1122335638;"windows;mac;linux";200710
1122335639;"windows;linux";200900
1122335640;windows;200960
1122335641;windows;200980
1122335642;windows;200990
1122335643;windows;201000
1122335644;windows;201010
1122335645;windows;201070
1122335646;"windows;mac";201210
1122335647;windows;201230
1122335648;windows;201290
1122335649;"windows;mac;linux";201420
1122335650;windows;201480
1122335651;windows;201490
1122335652;windows;201510
1122335653;windows;201570
1122335654;windows;201790
1122335655;windows;201810
1122335656;windows;201870
1122335657;windows;202130
1122335658;windows;202200
1122335659;windows;202310
1122335660;windows;202370
1122335661;"windows;mac";202410
1122335662;"windows;mac";202670
1122335663;windows;202690
1122335664;windows;202710
1122335665;"windows;mac;linux";202730
1122335666;windows;202750
1122335667;windows;202860
1122335668;windows;202970
1122335669;"windows;mac";203140
1122335670;"windows;mac;linux";203160
1122335671;"windows;mac;linux";203210
1122335672;windows;203290
1122335673;"windows;mac";203350
1122335674;windows;203510
1122335675;"windows;mac;linux";203560
1122335676;windows;203630
1122335677;windows;203650
1122335678;windows;203680
1122335679;windows;203750
1122335680;"windows;mac;linux";203770
1122335681;"windows;mac";203830
1122335682;"windows;linux";203990
1122335683;windows;204030
1122335684;"windows;mac;linux";204060
1122335685;windows;204100
1122335686;windows;204120
1122335687;"windows;mac;linux";204180
1122335688;"windows;mac;linux";204220
1122335689;"windows;mac;linux";204240
1122335690;"windows;mac;linux";204300
1122335691;windows;204340
1122335692;"windows;mac";204360
1122335693;windows;204390
1122335694;"windows;mac";204440
1122335695;"windows;mac";204530
1122335696;windows;204560
1122335697;windows;204580
1122335698;"windows;mac;linux";204630
1122335699;windows;204760
1122335700;windows;204860
1122335701;windows;204880
1122335702;windows;204940
1122335703;windows;204960
1122335704;"windows;mac";205020
1122335705;"windows;mac";205060
1122335706;"windows;mac";205070
1122335707;"windows;mac";205080
1122335708;"windows;mac";205090
1122335709;windows;205100
1122335710;windows;205190
1122335711;windows;205230
1122335712;windows;205270
1122335713;"windows;mac";205530
1122335714;"windows;mac";205550
1122335715;windows;205610
1122335716;windows;205650
1122335717;"windows;mac";205690
1122335718;windows;205710
1122335719;"windows;mac;linux";205730
1122335720;windows;205810
1122335721;windows;205830
1122335722;windows;205840
1122335723;"windows;mac";205870
1122335724;"windows;mac;linux";205910
1122335725;windows;205950
1122335726;"windows;mac;linux";205990
1122335727;windows;206020
1122335728;windows;206040
1122335729;windows;206060
1122335730;"windows;mac;linux";206190
1122335731;windows;206210
1122335732;windows;206230
1122335733;windows;206250
1122335734;"windows;mac;linux";206370
1122335735;windows;206410
1122335736;"windows;linux";206420
1122335737;"windows;mac;linux";206440
1122335738;"windows;mac";206480
1122335739;windows;206500
1122335740;"windows;mac";206610
1122335741;"windows;mac;linux";206690
1122335742;"windows;mac";207000
1122335743;windows;207020
1122335744;"windows;mac";207080
1122335745;"windows;mac;linux";207140
1122335746;"windows;mac;linux";207170
1122335747;windows;207190
1122335748;windows;207230
1122335749;"windows;mac;linux";207250
1122335750;windows;207320
1122335751;windows;207350
1122335752;windows;207370
1122335753;windows;207380
1122335754;windows;207400
1122335755;"windows;mac;linux";207420
1122335756;"windows;mac";207430
1122335757;windows;207490
1122335758;windows;207530
1122335759;"windows;mac;linux";207570
1122335760;"windows;mac;linux";207650
1122335761;"windows;mac";207670
1122335762;"windows;mac";207690
1122335763;"windows;mac";207710
1122335764;windows;207730
1122335765;"windows;mac;linux";207750
1122335766;windows;207790
1122335767;windows;207930
1122335768;"windows;mac";208110
1122335769;"windows;mac";208140
1122335770;windows;208200
1122335771;"windows;mac";208400
1122335772;windows;208460
1122335773;windows;208500
1122335774;"windows;mac";208520
1122335775;"windows;mac;linux";208580
1122335776;"windows;mac";208600
1122335777;windows;208620
1122335778;windows;208630
1122335779;windows;208640
1122335780;windows;208650
1122335781;"windows;mac";208670
1122335782;windows;208710
1122335783;windows;208730
1122335784;"windows;mac;linux";208750
1122335785;windows;209000
1122335786;"windows;linux";209060
1122335787;"windows;mac;linux";209080
1122335788;windows;209100
1122335789;windows;209120
1122335790;windows;209160
1122335791;"windows;mac;linux";209190
1122335792;windows;209230
1122335793;"windows;mac;linux";209330
1122335794;windows;209360
1122335795;"windows;mac;linux";209370
1122335796;windows;209390
1122335797;windows;209520
1122335798;"windows;mac;linux";209540
1122335799;windows;209610
1122335800;windows;209630
1122335801;windows;209650
1122335802;"windows;mac";209670
1122335803;"windows;mac";209690
1122335804;windows;209730
1122335805;windows;209750
1122335806;"windows;mac;linux";209790
1122335807;"windows;mac";209830
1122335808;"windows;mac";209850
1122335809;"windows;mac";209950
1122335810;"windows;mac;linux";210170
1122335811;"windows;mac";210230
1122335812;"windows;mac;linux";210770
1122335813;windows;210870
1122335814;windows;210950
1122335815;"windows;mac";210970
1122335816;windows;211010
1122335817;windows;211160
1122335818;"windows;mac;linux";211180
1122335819;"windows;mac;linux";211260
1122335820;windows;211280
1122335821;"windows;mac;linux";211340
1122335822;"windows;mac";211360
1122335823;windows;211400
1122335824;"windows;mac;linux";211440
1122335825;windows;211500
1122335826;windows;211580
1122335827;windows;211600
1122335828;windows;211740
1122335829;windows;211780
1122335830;windows;211800
1122335831;"windows;mac;linux";211820
1122335832;"windows;mac;linux";211900
1122335833;windows;211970
1122335834;windows;212010
1122335835;windows;212030
1122335836;windows;212050
1122335837;"windows;mac;linux";212070
1122335838;windows;212110
1122335839;windows;212160
1122335840;windows;212390
1122335841;"windows;mac";212500
1122335842;windows;212630
1122335843;"windows;mac;linux";212680
1122335844;windows;212700
1122335845;"windows;mac";212780
1122335846;"windows;mac;linux";212800
1122335847;"windows;mac";213030
1122335848;windows;213330
1122335849;windows;213350
1122335850;windows;213390
1122335851;windows;213610
1122335852;"windows;mac";213650
1122335853;windows;213670
1122335854;windows;213850
1122335855;windows;214100
1122335856;windows;214130
1122335857;windows;214150
1122335858;windows;214170
1122335859;windows;214250
1122335860;"windows;mac;linux";214340
1122335861;"windows;mac";214360
1122335862;"windows;mac;linux";214420
1122335863;"windows;mac;linux";214490
1122335864;"windows;mac;linux";214550
1122335865;windows;214570
1122335866;windows;214590
1122335867;windows;214610
1122335868;mac;214630
1122335869;"windows;mac";214700
1122335870;windows;214730
1122335871;"windows;mac;linux";214770
1122335872;"windows;mac";214790
1122335873;windows;214830
1122335874;"windows;mac;linux";214870
1122335875;"windows;mac";214910
1122335876;"windows;mac";214950
1122335877;"windows;linux";214970
1122335878;"windows;mac;linux";215080
1122335879;"windows;mac;linux";215160
1122335880;windows;215280
1122335881;windows;215390
1122335882;windows;215470
1122335883;"windows;mac;linux";215510
1122335884;windows;215530
1122335885;"windows;mac";215550
1122335886;windows;215630
1122335887;"windows;mac";215670
1122335888;windows;215690
1122335889;windows;215710
1122335890;windows;215770
1122335891;"windows;mac";215790
1122335892;windows;215830
1122335893;windows;215870
1122335894;"windows;mac;linux";215930
1122335895;windows;216090
1122335896;"windows;mac";216110
1122335897;"windows;mac";216130
1122335898;windows;216150
1122335899;windows;216210
1122335900;windows;216260
1122335901;"windows;mac;linux";216290
1122335902;windows;216670
1122335903;windows;216890
1122335904;windows;216910
1122335905;windows;216930
1122335906;windows;217120
1122335907;windows;217140
1122335908;windows;217200
1122335909;windows;217270
1122335910;"windows;mac;linux";217290
1122335911;"windows;mac;linux";217690
1122335912;windows;217750
1122335913;windows;217790
1122335914;windows;217920
1122335915;windows;218020
1122335916;"windows;mac";218040
1122335917;"windows;mac;linux";218060
1122335918;"windows;mac;linux";218090
1122335919;windows;218230
1122335920;"windows;mac;linux";218410
1122335921;"windows;mac";218510
1122335922;"windows;linux";218620
1122335923;windows;218640
1122335924;"windows;mac;linux";218660
1122335925;windows;218680
1122335926;windows;218700
1122335927;"windows;mac";218740
1122335928;"windows;mac;linux";218820
1122335929;"windows;mac";219070
1122335930;"windows;mac;linux";219150
1122335931;"windows;mac;linux";219190
1122335932;"windows;mac;linux";219200
1122335933;"windows;mac";219340
1122335934;"windows;mac;linux";219640
1122335935;"windows;mac;linux";219680
1122335936;windows;219700
1122335937;windows;219760
1122335938;windows;219780
1122335939;"windows;mac;linux";219830
1122335940;"windows;mac;linux";219890
1122335941;"windows;mac;linux";219910
1122335942;windows;219950
1122335943;windows;219990
1122335944;"windows;mac;linux";220090
1122335945;windows;220160
1122335946;"windows;mac;linux";220200
1122335947;windows;220240
1122335948;"windows;mac";220260
1122335949;"windows;mac";220420
1122335950;windows;220440
1122335951;"windows;mac;linux";220460
1122335952;windows;220660
1122335953;windows;220700
1122335954;"windows;mac;linux";220740
1122335955;"windows;mac";220780
1122335956;windows;220820
1122335957;"windows;mac";220860
1122335958;"windows;mac;linux";220900
1122335959;"windows;mac";221020
1122335960;windows;221040
1122335961;windows;221100
1122335962;"windows;mac;linux";221180
1122335963;"windows;mac;linux";221260
1122335964;windows;221380
1122335965;windows;221540
1122335966;"windows;mac;linux";221640
1122335967;"windows;mac";221680
1122335968;"windows;mac;linux";221810
1122335969;"windows;mac;linux";221830
1122335970;"windows;mac;linux";221910
1122335971;"windows;mac;linux";222140
1122335972;windows;222180
1122335973;windows;222420
1122335974;windows;222440
1122335975;windows;222480
1122335976;windows;222500
1122335977;"windows;mac;linux";222520
1122335978;windows;222640
1122335979;"windows;mac;linux";222730
1122335980;"windows;mac;linux";222750
1122335981;"windows;mac;linux";222880
1122335982;windows;222940
1122335983;windows;222980
1122335984;windows;223000
1122335985;windows;223100
1122335986;windows;223220
1122335987;windows;223280
1122335988;windows;223330
1122335989;windows;223410
1122335990;windows;223430
1122335991;windows;223450
1122335992;"windows;mac;linux";223470
1122335993;windows;223490
1122335994;windows;223510
1122335995;windows;223710
1122335996;windows;223730
1122335997;windows;223750
1122335998;windows;223810
1122335999;"windows;mac;linux";223830
1122336000;windows;224000
1122336001;windows;224040
1122336002;"windows;mac;linux";224260
1122336003;windows;224300
1122336004;windows;224460
1122336005;"windows;mac;linux";224480
1122336006;"windows;mac;linux";224500
1122336007;windows;224600
1122336008;windows;224700
1122336009;"windows;mac";224740
1122336010;"windows;mac;linux";224760
1122336011;windows;224820
1122336012;"windows;mac;linux";224860
1122336013;"windows;mac;linux";224900
1122336014;windows;224920
