id_categoria;nome_categoria;appid 
25626;"Multi-player;Online Multi-Player;Steam Achievements;Stats;Steam Leaderboards";979090
25627;Single-player;979100
25628;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements";979170
25629;"Single-player;Steam Achievements";979220
25630;"Single-player;Steam Achievements;Full controller support";979260
25631;"Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards";979290
25632;"Single-player;Multi-player;Online Multi-Player";979300
25633;Single-player;979320
25634;"Single-player;Steam Achievements";979350
25635;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support";979390
25636;Single-player;979450
25637;"Online Multi-Player;Online Co-op";979500
25638;Single-player;979520
25639;"Single-player;Steam Achievements";979530
25640;Single-player;979550
25641;"Steam Workshop;Steam Cloud;Includes level editor";979560
25642;Single-player;979580
25643;"Single-player;Steam Cloud";979600
25644;Single-player;979620
25645;Single-player;979680
25646;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud";979720
25647;Single-player;979740
25648;Single-player;979760
25649;Single-player;979790
25650;"Single-player;Steam Achievements;Partial Controller Support";979810
25651;Single-player;979880
25652;"Single-player;Steam Achievements;Partial Controller Support";979890
25653;"Single-player;Local Multi-Player;Co-op;Local Co-op;Partial Controller Support";979900
25654;"Single-player;Steam Achievements;Steam Cloud";979970
25655;"Single-player;Steam Achievements";980060
25656;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards";980300
25657;"Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements";980320
25658;"Single-player;Local Co-op;Steam Achievements;Steam Cloud;Stats";980440
25659;Single-player;980490
25660;"Single-player;Full controller support";980520
25661;Single-player;980600
25662;"Single-player;Steam Achievements;Full controller support";980690
25663;MMO;980730
25664;"Single-player;Steam Leaderboards";980750
25665;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud";980830
25666;"Multi-player;Online Multi-Player;Steam Achievements;Stats;Steam Leaderboards";980850
25667;"Single-player;Steam Achievements";980880
25668;"Single-player;Steam Achievements;Full controller support;Stats;Steam Leaderboards";980950
25669;Single-player;981100
25670;Single-player;981130
25671;"Single-player;Multi-player;Co-op;Local Co-op;Full controller support";981140
25672;"Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Full controller support";981250
25673;Single-player;981260
25674;"Single-player;Steam Achievements";981270
25675;Single-player;981290
25676;Single-player;981310
25677;"Single-player;Steam Achievements;Steam Cloud";981410
25678;"Single-player;Steam Achievements;Full controller support";981420
25679;Single-player;981440
25680;"Single-player;Local Co-op;Full controller support;Steam Leaderboards";981450
25681;Single-player;981490
25682;"Single-player;Full controller support";981540
25683;"Single-player;Steam Achievements";981550
25684;"Single-player;Steam Achievements;Steam Cloud";981670
25685;Single-player;981710
25686;"Single-player;Steam Achievements";981800
25687;"Multi-player;Online Multi-Player;Steam Achievements";981850
25688;Single-player;981900
25689;Single-player;981910
25690;"Single-player;Steam Achievements";981960
25691;"Single-player;Steam Achievements;Steam Leaderboards";981990
25692;"Single-player;Partial Controller Support";982010
25693;"Single-player;Steam Achievements;Steam Cloud";982020
25694;"Single-player;Steam Achievements;Partial Controller Support";982050
25695;Single-player;982060
25696;Single-player;982100
25697;Single-player;982120
25698;"Single-player;Steam Achievements;Steam Cloud";982150
25699;"Single-player;Steam Achievements";982180
25700;"Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards";982220
25701;"Single-player;Steam Achievements;Steam Trading Cards";982270
25702;"Single-player;Steam Cloud";982380
25703;Single-player;982400
25704;"Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer";982440
25705;"Single-player;Steam Achievements";982450
25706;"Single-player;In-App Purchases";982480
25707;"Single-player;Partial Controller Support";982540
25708;Single-player;982580
25709;"Single-player;Multi-player;Online Multi-Player;Steam Achievements";982680
25710;Single-player;982690
25711;Single-player;982700
25712;"Multi-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Stats";982710
25713;"Multi-player;Online Multi-Player;MMO";982760
25714;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud";982770
25715;"Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support";982840
25716;"Single-player;Steam Achievements;Steam Leaderboards";982850
25717;"Single-player;Steam Achievements";982860
25718;"Single-player;Steam Achievements";982880
25719;"Single-player;Steam Achievements";982890
25720;"Single-player;Steam Achievements";982900
25721;"Single-player;Steam Achievements;Full controller support";982990
25722;"Single-player;Steam Achievements";983060
25723;Single-player;983120
25724;"Single-player;Steam Cloud";983150
25725;Single-player;983170
25726;Single-player;983200
25727;Single-player;983230
25728;"Single-player;Steam Achievements";983280
25729;Single-player;983340
25730;"Single-player;Steam Achievements;Full controller support;Steam Cloud";983520
25731;"Local Multi-Player;Shared/Split Screen;Full controller support";983590
25732;Single-player;983640
25733;"Single-player;Steam Achievements;Partial Controller Support";983760
25734;"Steam Workshop;Steam Cloud";983780
25735;"Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support";983790
25736;Steam Cloud;983820
25737;"Single-player;Stats";983840
25738;"Single-player;Steam Achievements";983880
25739;"Single-player;Steam Achievements";983890
25740;"Single-player;Steam Achievements;Steam Cloud";983980
25741;Single-player;983990
25742;"Single-player;Steam Achievements;Partial Controller Support";984020
25743;"Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support";984030
25744;Single-player;984070
25745;Single-player;984080
25746;"Single-player;Online Co-op;Full controller support;Steam Cloud";984110
25747;Single-player;984170
25748;Single-player;984240
25749;"Single-player;Partial Controller Support";984250
25750;Single-player;984360
25751;"Single-player;Partial Controller Support;Steam Leaderboards";984450
25752;Single-player;984470
25753;Single-player;984510
25754;Single-player;984540
25755;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";984560
25756;"Online Multi-Player;Steam Leaderboards";984570
25757;Single-player;984580
25758;Single-player;984590
25759;"Single-player;Multi-player;Online Multi-Player";984660
25760;"Single-player;Steam Achievements";984720
25761;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";984750
25762;Single-player;984820
25763;"Single-player;Steam Achievements;Full controller support;Stats;Steam Leaderboards";984870
25764;Single-player;984880
25765;"Single-player;Partial Controller Support";984910
25766;"Online Multi-Player;In-App Purchases";985020
25767;"Single-player;Partial Controller Support";985040
25768;Single-player;985090
25769;"Single-player;Steam Achievements;Steam Cloud";985260
25770;Single-player;985280
25771;Single-player;985330
25772;Single-player;985420
25773;Single-player;985430
25774;"Single-player;Shared/Split Screen;Steam Achievements";985440
25775;"Single-player;Steam Achievements;Steam Cloud";985500
25776;Single-player;985510
25777;Single-player;985530
25778;Single-player;985540
25779;Single-player;985560
25780;Single-player;985580
25781;"Single-player;Steam Achievements;Partial Controller Support";985620
25782;Single-player;985640
25783;"Single-player;Steam Achievements";985680
25784;"Single-player;Steam Achievements";985710
25785;"Single-player;Steam Cloud";985760
25786;"Multi-player;Online Multi-Player";985770
25787;"Multi-player;Local Multi-Player;Full controller support";985800
25788;Single-player;985820
25789;"Single-player;Steam Achievements;Steam Leaderboards";985840
25790;"Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support";985930
25791;Single-player;986010
25792;Single-player;986020
25793;Single-player;986080
25794;"Single-player;Steam Achievements";986100
25795;"Single-player;Steam Achievements";986280
25796;Single-player;986320
25797;"Single-player;Steam Achievements;Full controller support;Steam Leaderboards";986340
25798;Single-player;986400
25799;Single-player;986460
25800;"Single-player;Steam Achievements";986710
25801;"Single-player;Steam Achievements;Steam Cloud";986820
25802;"Single-player;Steam Achievements;Steam Cloud";986830
25803;"Single-player;Steam Achievements";986990
25804;Single-player;987000
25805;"Single-player;Online Multi-Player;Includes level editor";987020
